sales_id,sale_date,mr_id,doctor_id,product_id,units_sold,revenue,territory
509,2026-03-18,2,271,17,34,15043.64,Bangalore
510,2025-03-26,60,431,35,25,8435.75,Pune
511,2024-08-31,38,483,17,10,4424.6,Bangalore
512,2025-07-16,24,182,26,10,2700.0,Delhi
513,2025-02-14,67,447,15,54,4878.36,Pune
514,2026-01-09,73,477,5,21,9101.19,Pune
515,2025-04-11,59,351,39,45,7073.55,Chennai
516,2026-03-02,82,35,15,50,4517.0,Mumbai
517,2024-06-29,19,232,40,17,8088.26,Pune
518,2024-12-07,73,350,16,11,4505.38,Chennai
519,2025-03-29,43,343,1,18,1619.1,Chennai
520,2025-12-14,36,257,36,6,836.7,Mumbai
521,2024-10-10,68,336,28,47,8202.44,Mumbai
522,2024-12-28,94,141,38,66,3790.38,Mumbai
523,2024-12-26,1,364,12,52,21070.92,Delhi
524,2026-05-23,15,405,46,55,19614.1,Chennai
525,2025-08-06,6,406,5,57,24703.23,Pune
526,2024-10-13,84,475,13,28,9583.0,Mumbai
527,2026-04-21,84,157,19,33,6206.31,Bangalore
528,2025-01-31,20,62,14,48,9773.76,Mumbai
529,2025-01-16,82,451,46,73,26033.26,Chennai
530,2026-03-02,3,471,12,15,6078.15,Hyderabad
531,2026-01-17,51,84,24,18,2111.04,Delhi
532,2026-05-16,91,55,23,82,28370.36,Delhi
533,2024-12-11,50,211,20,30,4837.2,Bangalore
534,2026-04-30,11,368,7,3,1335.72,Hyderabad
535,2025-10-05,37,331,12,33,13371.93,Chennai
536,2025-10-03,50,191,17,12,5309.52,Mumbai
537,2024-10-26,21,257,40,42,19982.76,Chennai
538,2025-10-27,60,69,28,39,6806.28,Chennai
539,2024-12-13,59,483,31,54,24515.46,Hyderabad
540,2025-01-27,7,4,31,28,12711.72,Pune
541,2026-03-27,53,192,1,29,2608.55,Mumbai
542,2025-03-17,98,376,37,37,14055.19,Delhi
543,2024-09-08,66,265,42,8,867.12,Hyderabad
544,2025-10-11,68,281,11,12,1473.24,Bangalore
545,2025-08-21,52,226,1,47,4227.65,Bangalore
546,2026-06-01,11,304,19,5,940.35,Delhi
547,2024-09-21,61,19,32,14,4539.64,Bangalore
548,2025-11-27,2,354,33,33,8748.96,Delhi
549,2024-10-06,12,457,16,6,2457.48,Chennai
550,2025-06-05,71,310,26,21,5670.0,Mumbai
551,2025-12-10,81,285,9,8,481.36,Pune
552,2025-10-23,49,284,33,78,20679.36,Hyderabad
553,2026-05-26,70,102,5,33,14301.87,Delhi
554,2024-08-04,52,92,14,14,2850.68,Delhi
555,2024-07-31,6,12,49,16,6606.08,Pune
556,2025-09-11,63,394,2,23,5304.49,Chennai
557,2026-05-31,23,325,16,36,14744.88,Delhi
558,2026-03-23,35,146,1,19,1709.05,Pune
559,2025-08-08,51,468,29,22,10070.94,Delhi
560,2026-03-25,3,321,39,20,3143.8,Hyderabad
561,2024-11-19,32,9,46,1,356.62,Hyderabad
562,2025-03-02,92,186,29,21,9613.17,Pune
563,2024-12-15,86,356,23,21,7265.58,Pune
564,2026-01-14,40,308,11,27,3314.79,Pune
565,2026-03-03,51,177,2,13,2998.19,Mumbai
566,2024-10-16,27,109,43,36,15140.88,Hyderabad
567,2025-01-15,62,282,13,72,24642.0,Bangalore
568,2025-12-04,52,244,35,11,3711.73,Chennai
569,2025-04-11,73,103,2,23,5304.49,Hyderabad
570,2024-10-25,67,17,12,31,12561.51,Mumbai
571,2025-12-30,31,359,48,5,521.2,Pune
572,2025-05-16,59,257,24,5,586.4,Pune
573,2024-12-08,83,400,33,14,3711.68,Delhi
574,2025-12-18,50,312,13,45,15401.25,Pune
575,2025-11-13,42,434,39,84,13203.96,Hyderabad
576,2025-01-02,11,133,1,4,359.8,Pune
577,2025-07-01,39,397,13,50,17112.5,Chennai
578,2025-06-11,55,457,22,57,9727.62,Chennai
579,2025-02-12,87,148,17,25,11061.5,Mumbai
580,2024-07-30,81,401,19,1,188.07,Delhi
581,2025-05-05,72,94,21,23,8746.21,Delhi
582,2026-03-28,74,232,3,7,2833.74,Chennai
583,2026-04-11,12,417,12,13,5267.73,Chennai
584,2024-11-07,41,193,7,26,11576.24,Hyderabad
585,2026-03-03,17,145,7,21,9350.04,Chennai
586,2025-08-05,92,100,6,5,1345.8,Bangalore
587,2025-03-13,34,334,46,19,6775.78,Bangalore
588,2026-03-30,8,445,6,9,2422.44,Chennai
589,2026-06-04,38,348,16,3,1228.74,Mumbai
590,2024-11-22,77,440,7,4,1780.96,Hyderabad
591,2026-01-30,40,226,37,58,22032.46,Hyderabad
592,2026-05-09,17,69,50,32,14621.12,Hyderabad
593,2025-03-15,23,299,23,21,7265.58,Chennai
594,2024-08-25,83,252,15,5,451.7,Mumbai
595,2024-07-09,30,372,11,4,491.08,Mumbai
596,2026-05-21,36,260,44,26,9558.38,Hyderabad
597,2024-09-16,70,434,37,56,21272.72,Delhi
598,2025-01-02,14,272,28,3,523.56,Delhi
599,2025-06-21,74,319,7,20,8904.8,Pune
600,2024-07-08,57,175,41,19,985.72,Pune
601,2025-09-02,73,168,16,49,20069.42,Delhi
602,2025-06-11,64,483,5,1,433.39,Chennai
603,2025-12-25,57,180,49,22,9083.36,Chennai
604,2026-03-13,6,261,35,65,21932.95,Hyderabad
605,2025-04-29,93,333,20,4,644.96,Delhi
606,2026-02-17,6,213,33,13,3446.56,Pune
607,2025-01-30,89,492,47,8,3620.0,Pune
608,2024-12-02,13,365,27,7,1224.02,Bangalore
609,2025-01-16,10,71,32,46,14915.96,Chennai
610,2024-08-13,74,426,29,18,8239.86,Chennai
611,2025-05-25,7,405,40,6,2854.68,Pune
612,2024-10-30,89,165,43,1,420.58,Mumbai
613,2025-04-11,3,353,30,20,7059.6,Delhi
614,2026-03-19,31,400,47,5,2262.5,Chennai
615,2025-04-08,94,383,42,52,5636.28,Delhi
616,2024-11-22,56,414,12,5,2026.05,Delhi
617,2026-03-01,54,261,33,1,265.12,Mumbai
618,2026-04-24,72,418,8,8,2530.8,Pune
619,2025-08-26,40,28,18,35,12483.45,Hyderabad
620,2024-06-10,83,245,35,14,4724.02,Mumbai
621,2024-09-17,60,79,36,26,3625.7,Delhi
622,2025-03-04,75,46,35,8,2699.44,Pune
623,2025-09-06,60,220,41,24,1245.12,Chennai
624,2025-02-28,59,307,16,24,9829.92,Mumbai
625,2025-01-16,67,406,11,73,8962.21,Bangalore
626,2025-03-22,54,366,24,4,469.12,Hyderabad
627,2025-09-16,26,271,28,21,3664.92,Bangalore
628,2025-09-23,41,339,10,19,3901.27,Chennai
629,2026-02-17,92,411,26,25,6750.0,Pune
630,2026-06-06,41,40,20,53,8545.72,Mumbai
631,2024-08-14,26,24,1,6,539.7,Delhi
632,2025-07-24,56,384,33,7,1855.84,Pune
633,2024-11-18,80,217,26,51,13770.0,Chennai
634,2025-05-04,22,18,48,10,1042.4,Mumbai
635,2025-06-24,31,248,34,5,1651.45,Hyderabad
636,2025-04-25,40,177,14,52,10588.24,Pune
637,2026-03-06,97,319,50,43,19647.13,Chennai
638,2025-06-11,77,106,46,1,356.62,Pune
639,2025-05-13,3,38,26,21,5670.0,Chennai
640,2025-04-11,73,16,30,47,16590.06,Bangalore
641,2024-08-01,94,460,23,52,17990.96,Mumbai
642,2026-03-13,13,497,39,36,5658.84,Bangalore
643,2025-01-03,93,152,10,3,615.99,Bangalore
644,2025-10-13,19,266,27,8,1398.88,Delhi
645,2024-10-31,20,419,30,9,3176.82,Delhi
646,2026-04-10,81,383,46,6,2139.72,Mumbai
647,2025-01-15,28,293,21,11,4182.97,Mumbai
648,2024-10-23,1,225,25,40,14932.4,Mumbai
649,2024-12-18,80,440,8,40,12654.0,Chennai
650,2025-06-23,8,320,2,41,9455.83,Chennai
651,2026-04-09,99,360,25,58,21651.98,Delhi
652,2025-05-29,8,105,41,64,3320.32,Hyderabad
653,2024-07-03,58,367,43,8,3364.64,Delhi
654,2025-09-10,93,153,50,1,456.91,Hyderabad
655,2024-12-31,89,7,1,6,539.7,Chennai
656,2025-05-18,91,211,17,16,7079.36,Pune
657,2026-02-08,54,473,5,11,4767.29,Hyderabad
658,2026-04-20,34,152,19,28,5265.96,Mumbai
659,2024-09-19,57,56,7,8,3561.92,Hyderabad
660,2026-06-02,58,103,44,7,2573.41,Pune
661,2024-11-03,55,28,43,67,28178.86,Bangalore
662,2026-01-19,39,292,29,36,16479.72,Bangalore
663,2026-03-02,74,212,21,39,14830.53,Delhi
664,2024-10-28,3,22,11,5,613.85,Chennai
665,2025-01-11,36,241,45,23,5097.95,Bangalore
666,2024-10-25,76,238,4,27,2052.54,Hyderabad
667,2024-10-26,38,445,46,4,1426.48,Hyderabad
668,2025-01-20,99,80,14,26,5294.12,Delhi
669,2025-03-31,49,370,17,21,9291.66,Delhi
670,2025-04-07,56,450,15,11,993.74,Chennai
671,2026-02-19,34,16,26,12,3240.0,Mumbai
672,2026-03-20,32,440,49,1,412.88,Chennai
673,2025-05-25,45,436,47,25,11312.5,Pune
674,2024-09-05,11,282,40,3,1427.34,Bangalore
675,2025-03-18,80,385,25,27,10079.37,Pune
676,2026-06-07,57,88,5,6,2600.34,Chennai
677,2025-03-07,68,278,43,65,27337.7,Hyderabad
678,2026-03-04,10,298,35,33,11135.19,Delhi
679,2026-05-13,70,433,10,91,18685.03,Hyderabad
680,2026-03-10,83,414,48,7,729.68,Pune
681,2026-01-18,20,270,30,13,4588.74,Mumbai
682,2024-07-04,57,142,42,52,5636.28,Delhi
683,2024-12-20,11,159,33,2,530.24,Hyderabad
684,2025-03-11,54,85,18,5,1783.35,Hyderabad
685,2025-07-21,3,284,38,22,1263.46,Hyderabad
686,2025-10-04,78,27,7,10,4452.4,Mumbai
687,2024-08-27,77,151,38,1,57.43,Pune
688,2024-10-10,61,421,31,14,6355.86,Chennai
689,2025-06-02,64,70,47,8,3620.0,Delhi
690,2025-06-22,55,425,11,67,8225.59,Mumbai
691,2025-11-19,69,123,26,20,5400.0,Hyderabad
692,2025-03-11,25,96,7,46,20481.04,Pune
693,2025-06-14,57,143,15,18,1626.12,Chennai
694,2025-06-22,34,123,38,17,976.31,Chennai
695,2026-01-14,10,69,39,50,7859.5,Bangalore
696,2025-06-12,70,5,24,81,9499.68,Mumbai
697,2024-11-30,37,146,10,5,1026.65,Chennai
698,2025-05-06,5,309,36,7,976.15,Mumbai
699,2024-09-30,5,276,41,38,1971.44,Bangalore
700,2024-10-20,57,358,20,71,11448.04,Mumbai
701,2025-08-19,82,443,14,64,13031.68,Hyderabad
702,2025-09-04,39,341,17,32,14158.72,Hyderabad
703,2025-01-13,15,365,25,44,16425.64,Mumbai
704,2026-05-17,19,86,39,28,4401.32,Pune
705,2025-05-26,59,116,12,16,6483.36,Mumbai
706,2025-03-22,9,144,10,41,8418.53,Delhi
707,2025-12-23,83,381,49,16,6606.08,Mumbai
708,2024-09-25,52,371,13,5,1711.25,Pune
709,2024-06-30,4,53,7,49,21816.76,Pune
710,2025-05-22,18,51,4,12,912.24,Delhi
711,2026-05-29,71,383,30,10,3529.8,Chennai
712,2025-04-26,39,354,27,36,6294.96,Pune
713,2024-07-05,35,326,4,28,2128.56,Pune
714,2024-07-24,80,34,32,54,17510.04,Mumbai
715,2025-09-20,88,276,10,28,5749.24,Pune
716,2025-01-21,51,81,44,12,4411.56,Delhi
717,2024-09-12,10,316,9,10,601.7,Pune
718,2025-05-03,55,41,34,8,2642.32,Bangalore
719,2024-08-26,89,97,11,2,245.54,Delhi
720,2025-10-20,6,253,46,34,12125.08,Hyderabad
721,2024-07-31,32,198,31,1,453.99,Bangalore
722,2026-05-31,62,272,31,43,19521.57,Delhi
723,2025-01-31,20,336,46,16,5705.92,Bangalore
724,2026-03-22,41,450,37,8,3038.96,Bangalore
725,2025-05-12,39,4,4,23,1748.46,Hyderabad
726,2025-03-08,41,145,33,55,14581.6,Mumbai
727,2025-10-21,69,249,6,36,9689.76,Hyderabad
728,2024-06-28,16,372,15,19,1716.46,Hyderabad
729,2024-12-26,92,252,50,7,3198.37,Delhi
730,2024-12-22,70,384,10,16,3285.28,Delhi
731,2025-09-27,97,173,45,15,3324.75,Bangalore
732,2026-01-12,60,30,17,44,19468.24,Delhi
733,2026-03-04,18,71,18,27,9630.09,Pune
734,2024-06-12,58,307,24,7,820.96,Mumbai
735,2025-07-29,5,318,22,5,853.3,Hyderabad
736,2025-08-12,75,282,20,18,2902.32,Bangalore
737,2024-09-24,19,9,2,36,8302.68,Chennai
738,2025-11-08,3,16,13,13,4449.25,Chennai
739,2025-04-02,46,169,50,18,8224.38,Hyderabad
740,2024-07-31,3,131,18,15,5350.05,Chennai
741,2025-05-09,18,166,46,12,4279.44,Hyderabad
742,2025-01-17,40,58,4,22,1672.44,Mumbai
743,2025-05-06,59,385,17,59,26105.14,Delhi
744,2025-09-29,1,424,20,18,2902.32,Delhi
745,2025-05-11,98,465,8,25,7908.75,Mumbai
746,2026-03-27,66,175,3,22,8906.04,Hyderabad
747,2025-07-15,45,5,8,70,22144.5,Mumbai
748,2024-08-03,73,119,23,24,8303.52,Mumbai
749,2024-10-02,55,397,6,35,9420.6,Chennai
750,2025-02-22,57,166,46,60,21397.2,Bangalore
751,2025-11-18,61,96,26,7,1890.0,Mumbai
752,2026-03-17,53,151,31,35,15889.65,Pune
753,2026-01-18,55,134,17,55,24335.3,Delhi
754,2025-02-04,52,460,36,19,2649.55,Hyderabad
755,2025-11-20,81,152,47,8,3620.0,Delhi
756,2025-02-21,96,385,38,6,344.58,Chennai
757,2025-01-10,87,251,2,10,2306.3,Pune
758,2025-03-25,39,119,5,42,18202.38,Hyderabad
759,2025-05-09,27,246,33,18,4772.16,Pune
760,2025-08-22,66,431,17,20,8849.2,Delhi
761,2025-07-29,37,254,45,10,2216.5,Mumbai
762,2025-01-02,7,478,37,12,4558.44,Chennai
763,2026-05-29,39,177,15,32,2890.88,Hyderabad
764,2024-10-06,38,293,28,3,523.56,Hyderabad
765,2026-02-04,59,127,18,40,14266.8,Chennai
766,2026-01-27,10,297,8,59,18664.65,Hyderabad
767,2025-07-29,92,263,2,7,1614.41,Bangalore
768,2024-11-06,57,170,13,71,24299.75,Mumbai
769,2026-01-20,73,137,42,72,7804.08,Bangalore
770,2025-07-26,49,225,6,72,19379.52,Bangalore
771,2025-02-15,45,282,34,45,14863.05,Mumbai
772,2025-02-22,61,279,40,2,951.56,Hyderabad
773,2024-12-18,62,262,39,83,13046.77,Hyderabad
774,2024-08-12,81,304,11,8,982.16,Bangalore
775,2024-08-06,29,277,47,5,2262.5,Hyderabad
776,2026-02-12,10,158,11,54,6629.58,Delhi
777,2025-07-19,8,327,29,19,8697.63,Delhi
778,2024-10-08,22,383,23,15,5189.7,Delhi
779,2024-09-03,6,192,30,70,24708.6,Chennai
780,2025-07-01,16,136,10,43,8829.19,Hyderabad
781,2024-08-08,9,226,17,35,15486.1,Hyderabad
782,2025-12-14,28,133,36,27,3765.15,Delhi
783,2025-03-04,4,238,2,52,11992.76,Chennai
784,2025-01-26,15,140,24,56,6567.68,Pune
785,2025-06-05,23,212,48,38,3961.12,Pune
786,2025-10-21,59,11,39,69,10846.11,Mumbai
787,2026-01-14,67,17,7,57,25378.68,Bangalore
788,2024-11-29,90,59,35,78,26319.54,Hyderabad
789,2025-02-08,40,131,15,56,5059.04,Delhi
790,2025-04-05,8,56,45,49,10860.85,Mumbai
791,2025-02-08,76,228,8,70,22144.5,Delhi
792,2024-09-05,74,393,27,15,2622.9,Bangalore
793,2026-05-12,14,37,29,19,8697.63,Hyderabad
794,2024-08-11,40,392,43,15,6308.7,Mumbai
795,2025-05-19,89,165,12,7,2836.47,Mumbai
796,2025-05-11,11,232,27,1,174.86,Mumbai
797,2024-11-24,34,36,30,4,1411.92,Pune
798,2025-10-16,41,414,8,51,16133.85,Bangalore
799,2025-11-10,12,311,27,10,1748.6,Mumbai
800,2024-06-23,61,48,2,14,3228.82,Bangalore
801,2024-10-11,31,300,1,25,2248.75,Chennai
802,2024-09-29,46,376,22,13,2218.58,Bangalore
803,2026-01-13,88,209,34,33,10899.57,Mumbai
804,2026-06-01,65,312,14,6,1221.72,Hyderabad
805,2025-08-18,2,117,38,37,2124.91,Hyderabad
806,2026-03-19,47,41,19,3,564.21,Delhi
807,2025-06-18,3,200,39,35,5501.65,Hyderabad
808,2026-01-03,5,498,29,17,7782.09,Mumbai
809,2024-06-26,23,21,5,27,11701.53,Bangalore
810,2025-01-07,94,445,8,11,3479.85,Pune
811,2025-09-07,57,65,46,32,11411.84,Chennai
812,2025-12-15,73,19,49,35,14450.8,Bangalore
813,2024-07-09,71,188,47,2,905.0,Pune
814,2026-01-18,14,91,5,8,3467.12,Pune
815,2026-02-02,22,343,19,11,2068.77,Mumbai
816,2025-01-17,60,408,12,38,15397.98,Delhi
817,2026-01-06,84,423,47,36,16290.0,Delhi
818,2024-10-11,48,3,45,33,7314.45,Mumbai
819,2026-02-10,31,220,20,16,2579.84,Mumbai
820,2025-02-05,26,490,28,38,6631.76,Hyderabad
821,2024-06-28,27,59,9,34,2045.78,Delhi
822,2024-06-22,16,483,38,42,2412.06,Mumbai
823,2026-02-07,42,115,26,31,8370.0,Bangalore
824,2024-07-12,76,272,33,30,7953.6,Delhi
825,2024-12-24,86,19,22,45,7679.7,Pune
826,2025-03-22,42,372,3,35,14168.7,Chennai
827,2026-03-15,41,201,28,37,6457.24,Mumbai
828,2025-07-10,6,372,43,50,21029.0,Chennai
829,2025-05-21,88,342,49,37,15276.56,Hyderabad
830,2025-08-31,81,101,35,8,2699.44,Pune
831,2025-01-22,51,220,36,4,557.8,Mumbai
832,2026-06-08,60,78,27,14,2448.04,Delhi
833,2025-01-07,27,157,34,43,14202.47,Delhi
834,2025-07-16,97,406,3,40,16192.8,Pune
835,2025-10-25,53,247,42,27,2926.53,Bangalore
836,2025-09-13,69,423,10,70,14373.1,Hyderabad
837,2026-05-25,100,381,4,32,2432.64,Pune
838,2025-03-04,10,462,26,12,3240.0,Hyderabad
839,2026-04-19,99,253,5,7,3033.73,Pune
840,2025-08-29,14,143,27,15,2622.9,Mumbai
841,2026-05-08,49,54,5,6,2600.34,Mumbai
842,2024-07-19,92,293,46,33,11768.46,Chennai
843,2025-11-23,52,310,50,29,13250.39,Pune
844,2024-07-25,9,149,17,9,3982.14,Delhi
845,2026-05-01,62,496,5,43,18635.77,Delhi
846,2025-09-08,69,180,44,42,15440.46,Chennai
847,2025-12-15,84,341,30,30,10589.4,Pune
848,2025-02-11,28,54,41,24,1245.12,Hyderabad
849,2024-09-06,27,56,27,8,1398.88,Hyderabad
850,2026-05-15,71,362,32,1,324.26,Pune
851,2024-09-16,20,235,31,35,15889.65,Chennai
852,2025-02-27,91,62,1,51,4587.45,Delhi
853,2025-06-21,35,178,8,29,9174.15,Bangalore
854,2025-01-24,67,155,10,31,6365.23,Pune
855,2024-07-25,68,351,45,12,2659.8,Bangalore
856,2026-05-19,94,394,35,45,15184.35,Mumbai
857,2026-06-09,78,372,31,2,907.98,Delhi
858,2024-09-02,48,136,35,22,7423.46,Delhi
859,2024-09-27,1,422,39,28,4401.32,Pune
860,2024-09-17,76,180,4,28,2128.56,Chennai
861,2025-06-01,46,288,11,28,3437.56,Hyderabad
862,2026-03-05,71,464,42,4,433.56,Bangalore
863,2025-03-16,21,178,20,45,7255.8,Mumbai
864,2026-03-24,1,234,17,35,15486.1,Pune
865,2024-12-03,91,94,5,93,40305.27,Hyderabad
866,2026-01-17,32,464,22,1,170.66,Chennai
867,2024-11-25,7,197,18,30,10700.1,Pune
868,2026-04-20,17,407,1,6,539.7,Pune
869,2025-05-01,45,92,26,34,9180.0,Hyderabad
870,2024-09-29,2,158,44,19,6984.97,Bangalore
871,2026-05-30,13,315,50,44,20104.04,Mumbai
872,2025-07-30,17,261,41,11,570.68,Pune
873,2025-10-07,85,332,17,7,3097.22,Mumbai
874,2025-04-15,100,423,44,11,4043.93,Chennai
875,2025-08-12,31,335,45,11,2438.15,Delhi
876,2024-12-13,38,381,15,5,451.7,Pune
877,2024-12-26,29,163,47,24,10860.0,Delhi
878,2025-10-12,22,376,33,13,3446.56,Chennai
879,2026-04-24,78,127,30,9,3176.82,Hyderabad
880,2026-01-28,29,46,40,9,4282.02,Pune
881,2025-07-20,91,50,43,51,21449.58,Pune
882,2025-11-21,5,196,34,23,7596.67,Chennai
883,2026-04-05,68,209,30,38,13413.24,Chennai
884,2025-10-17,30,412,4,5,380.1,Bangalore
885,2024-09-25,97,29,11,29,3560.33,Delhi
886,2024-08-21,98,457,23,15,5189.7,Delhi
887,2026-01-31,30,429,49,1,412.88,Bangalore
888,2025-04-25,17,365,36,21,2928.45,Pune
889,2025-12-27,12,365,6,13,3499.08,Bangalore
890,2026-03-10,9,107,10,50,10266.5,Hyderabad
891,2024-10-30,56,44,34,7,2312.03,Delhi
892,2025-06-27,32,313,15,5,451.7,Bangalore
893,2025-12-26,3,480,24,16,1876.48,Chennai
894,2024-12-22,19,331,20,47,7578.28,Pune
895,2026-02-17,1,433,20,50,8062.0,Mumbai
896,2025-06-06,24,192,7,2,890.48,Delhi
897,2025-07-15,2,238,13,2,684.5,Pune
898,2024-08-30,48,21,12,45,18234.45,Chennai
899,2025-01-14,69,127,45,29,6427.85,Hyderabad
900,2024-08-17,50,120,42,56,6069.84,Delhi
901,2024-10-01,7,67,25,26,9706.06,Hyderabad
902,2024-10-01,99,75,12,12,4862.52,Bangalore
903,2025-08-14,44,474,8,21,6643.35,Delhi
904,2025-03-12,8,446,30,30,10589.4,Chennai
905,2025-11-30,74,11,1,25,2248.75,Chennai
906,2024-11-06,73,135,25,54,20158.74,Pune
907,2026-02-17,75,79,44,49,18013.87,Chennai
908,2025-11-27,26,454,6,40,10766.4,Hyderabad
909,2025-05-20,10,192,36,35,4880.75,Mumbai
910,2026-04-28,68,211,25,12,4479.72,Bangalore
911,2024-07-28,72,9,15,16,1445.44,Bangalore
912,2024-10-05,46,203,21,35,13309.45,Hyderabad
913,2026-01-21,74,55,42,30,3251.7,Pune
914,2025-07-25,66,441,42,10,1083.9,Delhi
915,2026-01-04,100,460,11,54,6629.58,Bangalore
916,2025-03-28,50,145,18,36,12840.12,Pune
917,2025-08-14,64,393,7,2,890.48,Mumbai
918,2026-02-17,85,266,36,14,1952.3,Hyderabad
919,2025-02-08,3,448,38,28,1608.04,Hyderabad
920,2025-09-17,27,27,32,50,16213.0,Hyderabad
921,2024-11-13,94,179,6,33,8882.28,Bangalore
922,2025-02-14,33,115,5,19,8234.41,Bangalore
923,2025-10-29,84,143,40,30,14273.4,Chennai
924,2025-06-10,37,406,10,37,7597.21,Mumbai
925,2025-07-17,74,328,36,40,5578.0,Hyderabad
926,2024-09-27,78,38,44,8,2941.04,Chennai
927,2025-05-12,80,497,31,67,30417.33,Chennai
928,2024-11-09,49,365,37,59,22412.33,Hyderabad
929,2024-10-26,72,381,13,36,12321.0,Bangalore
930,2024-11-19,93,43,46,1,356.62,Pune
931,2024-09-24,45,169,39,31,4872.89,Bangalore
932,2025-10-06,31,233,10,10,2053.3,Mumbai
933,2026-04-22,93,324,33,3,795.36,Mumbai
934,2025-07-03,13,359,17,38,16813.48,Hyderabad
935,2024-07-04,51,417,17,6,2654.76,Hyderabad
936,2024-11-13,5,247,43,20,8411.6,Chennai
937,2025-04-17,44,494,43,44,18505.52,Mumbai
938,2025-09-19,73,195,5,18,7801.02,Chennai
939,2024-10-31,42,325,44,16,5882.08,Chennai
940,2024-11-13,66,144,4,16,1216.32,Chennai
941,2025-07-31,13,281,32,25,8106.5,Pune
942,2024-08-03,25,431,44,16,5882.08,Hyderabad
943,2024-09-18,5,235,47,18,8145.0,Mumbai
944,2026-04-14,26,21,33,47,12460.64,Bangalore
945,2025-10-08,26,108,50,51,23302.41,Mumbai
946,2025-06-22,93,118,40,1,475.78,Bangalore
947,2025-02-11,83,427,6,12,3229.92,Hyderabad
948,2025-02-04,46,377,15,21,1897.14,Hyderabad
949,2025-08-22,70,43,17,58,25662.68,Chennai
950,2025-04-18,95,146,15,25,2258.5,Chennai
951,2025-10-15,46,157,21,13,4943.51,Delhi
952,2024-12-26,96,121,2,11,2536.93,Bangalore
953,2024-11-30,13,253,36,34,4741.3,Delhi
954,2025-06-11,41,353,40,54,25692.12,Bangalore
955,2025-12-28,71,99,32,10,3242.6,Chennai
956,2025-09-13,37,88,3,14,5667.48,Mumbai
957,2026-06-03,50,292,50,63,28785.33,Bangalore
958,2024-10-18,26,173,1,36,3238.2,Delhi
959,2025-01-12,69,407,39,69,10846.11,Hyderabad
960,2024-07-11,60,175,9,42,2527.14,Bangalore
961,2025-10-31,91,442,26,73,19710.0,Bangalore
962,2026-05-14,91,109,44,62,22793.06,Hyderabad
963,2025-07-16,16,386,37,36,13675.32,Chennai
964,2026-04-07,68,397,41,12,622.56,Pune
965,2025-03-13,67,360,41,28,1452.64,Chennai
966,2024-12-02,51,461,17,22,9734.12,Mumbai
967,2025-02-10,48,359,38,69,3962.67,Bangalore
968,2025-02-14,25,362,24,17,1993.76,Pune
969,2025-09-25,47,381,48,3,312.72,Delhi
970,2026-01-11,10,194,45,46,10195.9,Chennai
971,2025-07-01,15,274,46,33,11768.46,Pune
972,2025-10-13,86,486,48,38,3961.12,Pune
973,2026-04-06,60,270,47,21,9502.5,Delhi
974,2025-05-11,34,379,7,49,21816.76,Delhi
975,2024-09-23,69,202,24,33,3870.24,Delhi
976,2024-11-02,41,471,29,19,8697.63,Mumbai
977,2025-07-22,50,96,41,6,311.28,Pune
978,2025-04-02,79,47,18,43,15336.81,Bangalore
979,2025-05-25,75,296,46,80,28529.6,Delhi
980,2025-06-26,42,10,10,16,3285.28,Chennai
981,2025-09-10,20,477,18,48,17120.16,Bangalore
982,2024-07-25,88,364,37,13,4938.31,Bangalore
983,2025-04-10,39,266,37,44,16714.28,Pune
984,2025-03-13,7,16,9,14,842.38,Chennai
985,2025-12-10,82,324,50,63,28785.33,Bangalore
986,2025-03-22,31,299,43,14,5888.12,Mumbai
987,2025-05-01,77,101,25,2,746.62,Pune
988,2025-07-22,100,417,41,5,259.4,Mumbai
989,2025-01-31,76,146,21,41,15591.07,Chennai
990,2026-04-21,25,473,6,7,1884.12,Delhi
991,2024-10-06,89,155,14,3,610.86,Hyderabad
992,2025-09-23,7,331,21,19,7225.13,Hyderabad
993,2026-01-01,93,463,1,4,359.8,Chennai
994,2025-11-18,60,329,42,10,1083.9,Delhi
995,2024-10-27,17,163,32,20,6485.2,Pune
996,2024-06-27,15,167,30,68,24002.64,Hyderabad
997,2026-05-18,13,358,21,43,16351.61,Hyderabad
998,2024-11-04,47,254,7,1,445.24,Hyderabad
999,2026-01-04,71,260,27,15,2622.9,Pune
1000,2024-09-09,81,123,13,14,4791.5,Hyderabad
1001,2025-12-17,4,370,15,62,5601.08,Mumbai
1002,2026-05-18,35,284,32,28,9079.28,Bangalore
1003,2025-09-10,85,119,32,8,2594.08,Bangalore
1004,2025-03-16,94,460,41,46,2386.48,Mumbai
1005,2024-09-01,90,344,22,67,11434.22,Mumbai
1006,2025-06-28,70,114,41,37,1919.56,Mumbai
1007,2026-05-28,82,270,33,72,19088.64,Chennai
1008,2025-02-11,75,77,39,24,3772.56,Chennai
1009,2025-01-01,74,154,34,45,14863.05,Chennai
1010,2024-07-07,2,171,14,38,7737.56,Hyderabad
1011,2025-09-07,68,130,31,55,24969.45,Hyderabad
1012,2025-02-15,30,407,23,4,1383.92,Pune
1013,2024-11-15,64,73,30,4,1411.92,Bangalore
1014,2024-11-17,86,454,27,39,6819.54,Bangalore
1015,2024-10-09,77,457,50,4,1827.64,Hyderabad
1016,2025-03-31,13,291,43,22,9252.76,Delhi
1017,2026-01-06,19,438,9,77,4633.09,Bangalore
